,source,author,title,description,url,urlToImage,publishedAt,content
365,"{'id': 'reuters', 'name': 'Reuters'}",,Fed doesn't set policy in global vacuum: Mester - Reuters,"The Federal Reserve takes into account global factors like the strength of the dollar as it sets interest rates, though it ultimately makes policy decisions based on domestic goals, Cleveland Fed President Loretta Mester said on Monday.",https://www.reuters.com/markets/us/fed-doesnt-set-policy-global-vacuum-mester-2022-09-26/,https://www.reuters.com/resizer/ThtjdXLEYb3C_4uYP7C4M1PwBhE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/5OLARESWUBLXHFSUIDEEHCTPRQ.jpg,2022-09-26T21:30:00Z,"Sept 26 (Reuters) - The Federal Reserve takes into account global factors like the strength of the dollar as it sets interest rates, though it ultimately makes policy decisions based on domestic goal… [+696 chars]"
366,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Fed goes big with latest rate hike - Reuters,The Federal Reserve delivered its third straight interest rate increase of three-quarters of a percentage point on Wednesday and signaled a high likelihood of at least one more move of that size this year. This report produced by Tamara Lindstrom.,https://www.reuters.com/video/watch/idOV710321092022RP1,https://static.reuters.com/resources/r/?d=20220921&i=OV710321092022RP1&r=OV710321092022RP1&t=2,2022-09-22T00:14:44Z,"Posted 
The Federal Reserve delivered its third straight interest rate increase of three-quarters of a percentage point on Wednesday and signaled a high likelihood of at least one more move of that … [+56 chars]"
367,"{'id': 'reuters', 'name': 'Reuters'}",,"Fed determined to fix 'problematic' inflation, Daly says - Reuters.com","The U.S. central bank would step in if markets stopped functioning properly, San Francisco Federal Reserve President Mary Daly said on Wednesday, adding that the current situation did not warrant such a move and the Fed is sticking to its plan to curb inflati…",https://www.reuters.com/markets/us/fed-determined-fix-problematic-inflation-daly-says-2022-10-05/,https://www.reuters.com/resizer/FpxKbEwZWRHPSkXlbrAb2aNPDoY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/MTLGZSDDNFKIPBGBIR2IGW3XAE.jpg,2022-10-05T16:20:00Z,"Oct 5 (Reuters) - The U.S. central bank would step in if markets stopped functioning properly, San Francisco Federal Reserve President Mary Daly said on Wednesday, adding that the current situation d… [+3172 chars]"
368,"{'id': 'reuters', 'name': 'Reuters'}",,"Fed has tools, knowhow to bring down inflation: Daly - Reuters","San Francisco Federal Reserve Bank President Mary Daly on Tuesday said the U.S. central bank has the tools and the knowledge to bring down high inflation, and will use them to do so.",https://www.reuters.com/world/us/fed-has-tools-knowhow-bring-down-inflation-daly-2022-10-04/,https://www.reuters.com/resizer/gfWrQRSNLGWr8ISHlAH-T95Vlfc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/PHOSTEM3WNPDLK64U7XXIPF36E.jpg,2022-10-04T18:31:00Z,"Oct 4 (Reuters) - San Francisco Federal Reserve Bank President Mary Daly on Tuesday said the U.S. central bank has the tools and the knowledge to bring down high inflation, and will use them to do so… [+546 chars]"
369,"{'id': 'reuters', 'name': 'Reuters'}",,"Dollar holds ground ahead of Fed, yuan under pressure - Reuters","The dollar eased from multi-year highs on Friday after a strong rally earlier in the week, though expectations that the Federal Reserve would need to hike more to keep inflation in check sent Treasury yields higher and kept the greenback in demand.",https://www.reuters.com/markets/europe/dollar-holds-ground-ahead-fed-yuan-under-pressure-2022-09-16/,https://www.reuters.com/resizer/kVZvj_1isT9y1rsAJv3zeQVeebQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/A7QZUENONJKTLOACLBZD5WDEEM.jpg,2022-09-16T01:36:00Z,"SINGAPORE, Sept 16 (Reuters) - The dollar eased from multi-year highs on Friday after a strong rally earlier in the week, though expectations that the Federal Reserve would need to hike more to keep … [+2814 chars]"
370,"{'id': 'reuters', 'name': 'Reuters'}",,Most Gulf markets slide ahead of Fed rate decision - Reuters,"Most Gulf stocks fell in early trade on Wednesday, as investors braced for another aggressive interest rate hike from the U.S. Federal Reserve later in the day.",https://www.reuters.com/world/middle-east/most-gulf-markets-slide-ahead-fed-rate-decision-2022-09-21/,https://www.reuters.com/resizer/3TVTgLouFDKrAVY3dnBqx-a7kSg=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/NIIZUKPBKZI2JFVWGBHECDZJLQ.jpg,2022-09-21T08:16:00Z,"Sept 21 (Reuters) - Most Gulf stocks fell in early trade on Wednesday, as investors braced for another aggressive interest rate hike from the U.S. Federal Reserve later in the day.
The Fed is seen r… [+1452 chars]"
371,"{'id': 'reuters', 'name': 'Reuters'}",,Dollar ascendant as investors gear up for Fed - Reuters,"The dollar hovered near a two-decade peak against a basket of currencies on Wednesday, after yields on U.S. Treasuries leaped ahead of an interest rate decision that is likely to set the tone in financial markets for months to come.",https://www.reuters.com/markets/europe/dollar-ascendant-investors-gear-up-fed-2022-09-21/,https://www.reuters.com/resizer/2lhS_kTIcrWZlCGIcvEh6ErnEQQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/33HATZWUGFMMXMOMWL5YVRJQII.jpg,2022-09-21T01:30:00Z,"SINGAPORE, Sept 21 (Reuters) - The dollar hovered near a two-decade peak against a basket of currencies on Wednesday, after yields on U.S. Treasuries leaped ahead of an interest rate decision that is… [+3176 chars]"
372,"{'id': 'reuters', 'name': 'Reuters'}",,Fed meets as dogs of war growl - Reuters,A look at the day ahead in markets from Alun John.,https://www.reuters.com/markets/europe/fed-meets-dogs-war-growl-2022-09-21/,https://www.reuters.com/resizer/zP1FsQSBBJZaMU5n6QXsh9sOSaQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/USSZQ6BOVBPARG5JHA77MPN4WA.jpg,2022-09-21T10:03:00Z,"Sept 21 (Reuters) - A look at the day ahead in markets from Alun John.
Investors were finally starting to turn all their attention to Wednesday's interest rate announcement from the Federal Reserve,… [+1951 chars]"
373,"{'id': 'reuters', 'name': 'Reuters'}",,"Fed must be 'singularly' focused on inflation, Mester says - Reuters","Cleveland Federal Reserve Bank President Loretta Mester on Thursday said she believes the U.S. unemployment rate will likely rise a little bit as the Fed raises rates, but that won't stop the central bank from pursuing ""job one"" of fighting inflation.",https://www.reuters.com/markets/us/fed-must-be-singularly-focused-inflation-mester-says-2022-10-06/,https://www.reuters.com/resizer/kfVcooBg0BVYkA2mKtlZsCqHZyk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/RCNHWHFARBKO7IOCSCQYPHFZHY.jpg,2022-10-06T23:18:00Z,"Oct 6 (Reuters) - Cleveland Federal Reserve Bank President Loretta Mester on Thursday said she believes the U.S. unemployment rate will likely rise a little bit as the Fed raises rates, but that won'… [+444 chars]"
374,"{'id': 'reuters', 'name': 'Reuters'}",,Dollar stands tall as focus swings back to Fed - Reuters,"The dollar stood near recent peaks on Thursday as markets increased bets the Fed has more work to do in its aggressive tightening streak to curb red-hot inflation, while wariness of intervention kept the yen steady.",https://www.reuters.com/markets/europe/dollar-stands-tall-focus-swings-back-fed-2022-09-15/,https://www.reuters.com/resizer/2lhS_kTIcrWZlCGIcvEh6ErnEQQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/33HATZWUGFMMXMOMWL5YVRJQII.jpg,2022-09-15T01:28:00Z,"SINGAPORE, Sept 15 (Reuters) - The dollar stood near recent peaks on Thursday as markets increased bets the Fed has more work to do in its aggressive tightening streak to curb red-hot inflation, whil… [+2485 chars]"
375,"{'id': 'reuters', 'name': 'Reuters'}",,Futures fall as focus turns to Fed - Reuters,U.S. stock index futures fell on Tuesday as investors positioned themselves for new economic projections and another large interest rate hike by the Federal Reserve this week to quell decades-high inflation.,https://www.reuters.com/markets/europe/futures-fall-focus-turns-fed-2022-09-20/,https://www.reuters.com/resizer/92ks1GiWKG_8iBiXa9vkZG_OBkw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/DG53HOZUUFLAXC7VKO5CTQYVWM.jpg,2022-09-20T10:49:00Z,Sept 20 (Reuters) - U.S. stock index futures fell on Tuesday as investors positioned themselves for new economic projections and another large interest rate hike by the Federal Reserve this week to q… [+2240 chars]
376,"{'id': 'reuters', 'name': 'Reuters'}",,Chicago Fed national activity index unchanged in August - Reuters,"U.S. economic activity slowed in August as production-related measures slipped and employment indicators rose moderately, data from the Federal Reserve Bank of Chicago showed on Monday.",https://www.reuters.com/markets/us/chicago-fed-national-activity-index-unchanged-august-2022-09-26/,https://www.reuters.com/resizer/n-PBV1_fDaINozsAkMXOw0J4vkQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GXCL2C6IGBLU3NDRW2T5CHLLAQ.jpg,2022-09-26T14:21:00Z,"WASHINGTON, Sept 26 (Reuters) - U.S. economic activity slowed in August as production-related measures slipped and employment indicators rose moderately, data from the Federal Reserve Bank of Chicago… [+1517 chars]"
377,"{'id': 'reuters', 'name': 'Reuters'}",,"Fed 'united,' moving at 'appropriately aggressive' pace -Kashkari - Reuters","Minneapolis Federal Reserve Bank President Neel Kashkari on Tuesday said U.S. central bankers are united in their determination to do what is needed to bring inflation down, and financial markets understand that.",https://www.reuters.com/markets/us/fed-united-moving-appropriately-aggressive-pace-kashkari-2022-09-27/,https://www.reuters.com/resizer/-u2-SEejixTBm6rQX89DgUTStY4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/M7C4OA7MVBJO5HPIGF63U5BKBA.jpg,2022-09-27T18:02:00Z,"Sept 27 (Reuters) - Minneapolis Federal Reserve Bank President Neel Kashkari on Tuesday said U.S. central bankers are united in their determination to do what is needed to bring inflation down, and f… [+1752 chars]"
378,"{'id': 'reuters', 'name': 'Reuters'}",,Fed forecasts show fraying faith in soft landing - Reuters,"The Federal Reserve's aggressive drive to bring inflation down to its 2% target will take years to complete and come at a cost of notably higher unemployment and slower economic growth, according to projections from policymakers published on Wednesday that ca…",https://www.reuters.com/markets/us/fed-forecasts-show-fraying-faith-soft-landing-2022-09-21/,https://www.reuters.com/resizer/SuF87H1bGfj0hyi386qU4K_FWFI=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/6X5HKMR3QNMI5GZMCOC5EO3RHY.jpg,2022-09-21T18:11:00Z,"WASHINGTON, Sept 21 (Reuters) - The Federal Reserve's aggressive drive to bring inflation down to its 2% target will take years to complete and come at a cost of notably higher unemployment and slowe… [+3025 chars]"
379,"{'id': 'reuters', 'name': 'Reuters'}",,"Goldman, Barclays, SG raise Fed rate projections - Reuters","Goldman Sachs, Barclays and a bunch of investment banks raised their estimates for U.S. policy rates on Thursday, following the Federal Reserve's 75 basis point rate rise and hawkish message the previous day.",https://www.reuters.com/markets/asia/goldman-barclays-sg-raise-fed-rate-projections-2022-09-22/,https://www.reuters.com/resizer/D3t_Ce_EtCPUM9KrBlSbN776u1Q=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/NK7MS5XCXNLYXPUEMOL37IFYCA.jpg,2022-09-22T06:56:00Z,"SINGAPORE, Sept 22 (Reuters) - Goldman Sachs, Barclays and a bunch of investment banks raised their estimates for U.S. policy rates on Thursday, following the Federal Reserve's 75 basis point rate ri… [+2474 chars]"
380,"{'id': 'reuters', 'name': 'Reuters'}",,London stocks slip with focus on Fed decision - Reuters,UK's benchmark FTSE 100 dipped on Wednesday as investors assessed the likelihood of another aggressive interest rate hike from the U.S. Federal Reserve later in the day.,https://www.reuters.com/markets/europe/london-stocks-slip-with-focus-fed-decision-2022-09-21/,https://www.reuters.com/resizer/Hu3FO2uclUyyCKibR2NmhujmQtI=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/YRDJEV6BFZL25KLXI34X4KADBY.jpg,2022-09-21T07:29:00Z,"Sept 21 (Reuters) - UK's benchmark FTSE 100 dipped on Wednesday as investors assessed the likelihood of another aggressive interest rate hike from the U.S. Federal Reserve later in the day.
The blue… [+1517 chars]"
381,"{'id': 'reuters', 'name': 'Reuters'}",,Two-year yields highest since 2007 before Fed decision - Reuters,Two-year Treasury yields hit 4% on Wednesday for the first time since 2007 before the Federal Reserve is expected to hike interest rates by another 75 basis points and indicate further rates are likely as it battles soaring inflation.,https://www.reuters.com/markets/us/two-year-yields-highest-since-2007-before-fed-decision-2022-09-21/,https://www.reuters.com/resizer/E3oCN4HRiOthLarlEAdZOyeInkw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/AW67U5BW4BICNDITFH7UDX73BU.jpg,2022-09-21T15:41:00Z,"NEW YORK, Sept 21 (Reuters) - Two-year Treasury yields hit 4% on Wednesday for the first time since 2007 before the Federal Reserve is expected to hike interest rates by another 75 basis points and i… [+2368 chars]"
382,"{'id': 'reuters', 'name': 'Reuters'}",,Breakingviews - Fed makes inflation fight Joe Biden's problem - Reuters,"The Federal Reserve has named the price of killing inflation: a couple of years of slow growth and a million more people out of work. If that’s all it takes to beat back rising prices, it’s a cost worth bearing, especially because if Chair Jay Powell is wrong…",https://www.reuters.com/breakingviews/fed-makes-inflation-fight-joe-bidens-problem-2022-09-21/,https://www.reuters.com/resizer/UKFQi_4cSFvaj35Si8wT6PDYZCo=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/BNEM4WDWEBN4BJFUV3GLHUA2Q4.jpg,2022-09-21T20:21:00Z,"NEW YORK, Sept 21 (Reuters Breakingviews) - The Federal Reserve has named the price of killing inflation: a couple of years of slow growth and a million more people out of work. If thats all it takes… [+3697 chars]"
383,"{'id': 'reuters', 'name': 'Reuters'}",,Sept payrolls beat gives Fed room to stay aggressive - Reuters,"U.S. employers hired more workers than expected in September, while the unemployment rate dropped to 3.5% from 3.7% the previous month, pointing to a tight labor market which keeps the Federal Reserve on its aggressive monetary policy tightening campaign for …",https://www.reuters.com/markets/us/sept-payrolls-beat-gives-fed-room-stay-aggressive-2022-10-07/,https://www.reuters.com/resizer/xOCOC8L900Vz3iw5n0QuANf9muw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/FJJJDF26EBMVPBXR4H3LGIHMMU.jpg,2022-10-07T13:08:00Z,"NEW YORK, Oct 7 (Reuters) - U.S. employers hired more workers than expected in September, while the unemployment rate dropped to 3.5% from 3.7% the previous month, pointing to a tight labor market wh… [+11625 chars]"
384,"{'id': 'reuters', 'name': 'Reuters'}",,"Barkin: ""promising signs"" on inflation but progress won't be immediate - Reuters","There are ""promising signs"" inflation pressures have begun to ease though it may take time be seen in the data, Richmond Fed president Thomas Barkin said on Friday.",https://www.reuters.com/markets/us/barkin-promising-signs-inflation-progress-wont-be-immediate-2022-09-30/,https://www.reuters.com/resizer/__EckEPEKwfaxnL9V1LfrbWeAXo=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/YITW6KIVORL4RGAHLIAOZXXSJE.jpg,2022-09-30T16:44:00Z,"WOODBRIDGE, Va., Sept 30 (Reuters) - There are ""promising signs"" inflation pressures have begun to ease though it may take time be seen in the data, Richmond Fed president Thomas Barkin said on Frida… [+2246 chars]"
385,"{'id': 'business-insider', 'name': 'Business Insider'}","insider@insider.com (Molly Grace,Laura Grace Tarpley, CEPF)","Today's mortgage and refinance rates: September 21, 2022 | Rates up as another Fed hike looms",Mortgage rates are elevated today as investors await this afternoon's rate hike announcement from the Fed.,https://www.businessinsider.com/personal-finance/best-mortgage-refinance-rates-today-wednesday-september-21-2022-9,https://i.insider.com/626bf7cbc8c8ac001941105b?width=1200&format=jpeg,2022-09-21T10:00:00Z,"Insider's experts choose the best products and services to help make smart decisions with your money (heres how). In some cases, we receive a commission from our our partners, however, our opinions a… [+5407 chars]"
386,"{'id': 'business-insider', 'name': 'Business Insider'}",tmohamed@businessinsider.com (Theron Mohamed),The boss of a 'Black Swan' fund warns the Fed's rate hikes could cripple markets and the economy - and cause a bigger problem than inflation,Universa's Mark Spitznagel said the Fed will have to choose between defeating inflation and protecting markets and the economy.,https://markets.businessinsider.com/news/stocks/black-swan-spitznagel-universa-fed-inflation-rate-hikes-recession-deflation-2022-9,https://i.insider.com/5e9ef3615bd7a55b8d3be824?width=1200&format=jpeg,2022-09-16T10:32:33Z,"The Federal Reserve's efforts to crush inflation risk sparking a collapse in asset prices, and plunging the US economy into a severe recession with painful deflation, Mark Spitznagel has warned.
""If… [+2345 chars]"
387,"{'id': 'business-insider', 'name': 'Business Insider'}",tmohamed@businessinsider.com (Theron Mohamed),"Market bull Ed Yardeni rings the alarm on further Fed rate hikes, warning they could tank asset prices and drag the US economy into a deep recession","The veteran economist argued the Fed is being too aggressive in its fight against inflation, as price increases are slowing.",https://markets.businessinsider.com/news/stocks/yardeni-federal-reserve-rate-hikes-inflation-recession-stocks-house-prices-2022-9,https://i.insider.com/6324befea6c3e80019669dcc?width=1200&format=jpeg,2022-09-30T10:17:43Z,"Ed Yardeni has sounded the alarm on the Federal Reserve's efforts to beat back inflation, warning the central bank's aggression is threatening to choke the US economy.
""I think the Fed has to be rea… [+1915 chars]"
388,"{'id': 'business-insider', 'name': 'Business Insider'}",mfox@businessinsider.com (Matthew Fox),Fundstrat's Tom Lee is sticking with his bullish year-end stock market forecast even as yields soar and equities plunge amid sticky inflation,"The ""Fed could do far less tightening as the market is doing [the] Fed's work,"" Fundstrat's Tom Lee argued.",https://markets.businessinsider.com/news/stocks/stock-market-outlook-fundstrat-tom-lee-stays-bullish-despite-inflation-2022-9,https://i.insider.com/624450d4764fa90018baff33?width=1200&format=jpeg,2022-09-23T14:14:46Z,"Stocks are plunging, yields are soaring, and inflation remains sticky. Yet Fundstrat's Tom Lee remains resolute in his view that the stock market will soar into year-end.
In a Friday note, Lee stuck… [+2445 chars]"
389,"{'id': 'business-insider', 'name': 'Business Insider'}","insider@insider.com (Molly Grace,Laura Grace Tarpley, CEPF)","Today's mortgage and refinance rates: September 18, 2022 | Rates up past forecasts",Mortgage rates are up today. Rates will likely remain elevated through 2022 as the Fed works to bring inflation down.,https://www.businessinsider.com/personal-finance/best-mortgage-refinance-rates-today-sunday-september-18-2022-9,https://i.insider.com/626ff3a10983640018c0aaf7?width=1200&format=jpeg,2022-09-18T10:00:00Z,"Insider's experts choose the best products and services to help make smart decisions with your money (heres how). In some cases, we receive a commission from our our partners, however, our opinions a… [+6219 chars]"
390,"{'id': 'business-insider', 'name': 'Business Insider'}","insider@insider.com (Molly Grace,Laura Grace Tarpley, CEPF)","Today's mortgage and refinance rates: September 24, 2022 | Rates increase dramatically following Fed hike","Mortgage rates are up significantly today. As the Fed works to get inflation under control, rates could continue rising.",https://www.businessinsider.com/personal-finance/best-mortgage-refinance-rates-today-saturday-september-24-2022-9,https://i.insider.com/626ff3a10983640018c0aaf7?width=1200&format=jpeg,2022-09-24T10:00:00Z,"Insider's experts choose the best products and services to help make smart decisions with your money (heres how). In some cases, we receive a commission from our our partners, however, our opinions a… [+5708 chars]"
391,"{'id': 'business-insider', 'name': 'Business Insider'}",bevans@insider.com (Brian Evans),Dow slides 300 points as investors brace for rate-hike decision from the Federal Reserve,"The 2-year Treasury yield, which is sensitive to Fed moves, surged as high as 3.983% intraday to hit the highest rate since 2007.",https://markets.businessinsider.com/news/stocks/stock-market-news-today-dow-300-points-fed-rate-hike-2022-9,https://i.insider.com/632a130fedbe7f00190f175e?width=1200&format=jpeg,2022-09-20T20:06:26Z,"US stocks finished lower Tuesday as investors anxiously await interest rate guidance from the Federal Reserve's policy meeting. 
Stocks are under pressure from an anticipated 75-basis-point rate hik… [+548 chars]"
392,"{'id': 'reuters', 'name': 'Reuters'}",,Fed's Collins sees inflation fight costing jobs; recession not inevitable - Reuters,"The Federal Reserve's need to bring down unacceptably high inflation will cause the jobless rate to rise but a recession is not inevitable, Boston Fed President Susan Collins said in her maiden public speech on Monday.",https://www.reuters.com/markets/us/feds-collins-sees-inflation-fight-costing-jobs-recession-not-inevitable-2022-09-26/,https://www.reuters.com/resizer/mK8fJII6dpPzHRzBqWOfR_hSoK4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/N4LCDFFR3NNJTMKJSROPZO53FQ.jpg,2022-09-26T14:23:00Z,"Sept 26 (Reuters) - The Federal Reserve's need to bring down unacceptably high inflation will cause the jobless rate to rise but a recession is not inevitable, Boston Fed President Susan Collins said… [+3054 chars]"
393,"{'id': 'reuters', 'name': 'Reuters'}",,"Fed's Bostic backs 75-basis-point hike in November, smaller rise in December - Reuters","The lack of clear progress on inflation means the Federal Reserve needs ""moderately restrictive"" interest rates that should reach a level between 4.25% and 4.50% by the end of this year, Atlanta Fed President Raphael Bostic said on Wednesday.",https://www.reuters.com/markets/us/feds-bostic-backs-75-basis-point-hike-november-smaller-rise-december-2022-09-28/,https://www.reuters.com/resizer/UQyPhXa0cmQY3Qa1BRoiimtgc18=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/7VBO6LD6ZBMMNPIEWVHSUGOLSE.jpg,2022-09-28T15:45:00Z,"WASHINGTON, Sept 28 (Reuters) - The lack of clear progress on inflation means the Federal Reserve needs ""moderately restrictive"" interest rates that should reach a level between 4.25% and 4.50% by th… [+2831 chars]"
394,"{'id': 'reuters', 'name': 'Reuters'}",,"Asia markets spooked by recession risks, dollar climbs - Reuters","Asian share markets slid on Wednesday as surging borrowing costs fed fears of a global recession, spooking investors into the arms of the safe-haven dollar and driving the Chinese yuan to record lows.",https://www.reuters.com/markets/europe/global-markets-wrapup-1-pix-2022-09-28/,https://www.reuters.com/resizer/MwwIEz3I3DZej4lbW7IIS7t70eg=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/OO5LT6YCHRKQHKS5JJIBQQV3FU.jpg,2022-09-28T02:31:00Z,"SYDNEY, Sept 28 (Reuters) - Asian share markets slid on Wednesday as surging borrowing costs fed fears of a global recession, spooking investors into the arms of the safe-haven dollar and driving the… [+3570 chars]"
395,"{'id': 'reuters', 'name': 'Reuters'}",,Take Five: A bumpy home straight - Reuters,"A tumultuous year for financial markets is entering the home straight, with Britain battling a self-inflicted crisis and markets pouring over U.S. jobs data to determine how much of an impact Fed hikes are having on the U.S. economy.",https://www.reuters.com/business/take-five/global-markets-themes-graphic-2022-09-30/,https://www.reuters.com/resizer/KLsF84L8ly8ty1y_JOC2la90O54=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/AEE3A4KPJBPXPGYLKZD7AFGPSM.jpg,2022-09-30T07:21:00Z,"(Reuters) - A tumultuous year for financial markets is entering the home straight, with Britain battling a self-inflicted crisis and markets pouring over U.S. jobs data to determine how much of an im… [+5154 chars]"
396,"{'id': 'reuters', 'name': 'Reuters'}",,Fed's Evans: rates headed to 4.5%-4.75% by spring of 2023 - Reuters,Chicago Federal Reserve Bank President Charles Evans on Thursday said the U.S. central bank's policy rate is likely headed to 4.5%-4.75% by the spring of 2023 as the Fed increases borrowing costs to bring down too-high inflation.,https://www.reuters.com/markets/us/feds-evans-rates-headed-45-475-by-spring-2023-2022-10-06/,https://www.reuters.com/resizer/4yQARknoHrdtE-17ZEUDOQ_2o_c=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/QOSFG4VCJZOUVLWG2L5MSUWIA4.jpg,2022-10-06T18:02:00Z,"CHICAGO, Oct 6 (Reuters) - Chicago Federal Reserve Bank President Charles Evans on Thursday said the U.S. central bank's policy rate is likely headed to 4.5%-4.75% by the spring of 2023 as the Fed in… [+2147 chars]"
397,"{'id': 'reuters', 'name': 'Reuters'}",,Thousands attend funeral of Burkina Faso soldiers killed in pre-coup ambush - Reuters,Thousands of mourners gathered in Burkina Faso's capital on Saturday for the funeral of 27 soldiers killed in an ambush last month that triggered the country's second coup this year led by a military unit fed up with rampant insecurity.,https://www.reuters.com/world/africa/thousands-attend-funeral-burkina-faso-soldiers-killed-pre-coup-ambush-2022-10-08/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=114,2022-10-08T16:23:00Z,"OUAGADOUGOU, Oct 8 (Reuters) - Thousands of mourners gathered in Burkina Faso's capital on Saturday for the funeral of 27 soldiers killed in an ambush last month that triggered the country's second c… [+2809 chars]"
398,"{'id': 'reuters', 'name': 'Reuters'}",,Euro zone yields hit new multi-year highs after global rate hikes - Reuters,"Euro zone government bond yields hit new multi-year highs after the U.S. Federal Reserve was joined by three European central banks in raising rates on Thursday, with the Fed flagging a steeper than expected tightening path at upcoming meetings.",https://www.reuters.com/markets/europe/euro-zone-yields-hit-new-multi-year-highs-after-global-rate-hikes-2022-09-22/,https://www.reuters.com/resizer/o3UNQjeqdRGOXnkIqtRuY7EG614=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/FZCQRGJLVFJ57ILQY7FKAUSSQU.jpg,2022-09-22T15:32:00Z,"Sept 22 (Reuters) - Euro zone government bond yields hit new multi-year highs after the U.S. Federal Reserve was joined by three European central banks in raising rates on Thursday, with the Fed flag… [+2769 chars]"
399,"{'id': 'reuters', 'name': 'Reuters'}",,Gulf central banks raise rates after Fed's third big hike in a row - Reuters,"Gulf central banks raised their key interest rates on Wednesday after the U.S. Federal Reserve delivered its third consecutive three-quarter percentage point hike, with Brent dropping below $90 immediately after the Fed news before recovering.",https://www.reuters.com/markets/asia/gulf-central-banks-raise-rates-after-feds-third-big-hike-row-2022-09-21/,https://www.reuters.com/resizer/2M9CULkL3qEgPldifXMHb89-5rs=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/BBYICHJTU5PLDGCSHUGNUNCVNA.jpg,2022-09-21T20:22:00Z,"DUBAI, Sept 21 (Reuters) - Gulf central banks raised their key interest rates on Wednesday after the U.S. Federal Reserve delivered its third consecutive three-quarter percentage point hike, with Bre… [+2254 chars]"
400,"{'id': 'reuters', 'name': 'Reuters'}",,"Sterling idles near 37-year low ahead of Fed, BoE meetings - Reuters","The British pound was little changed against the dollar on Tuesday, hovering barely above its lowest level since 1985, ahead of expected interest rate hikes from the Bank of England (BoE) and Federal Reserve (Fed).",https://www.reuters.com/markets/europe/sterling-idles-near-37-year-low-ahead-fed-boe-meetings-2022-09-20/,https://www.reuters.com/resizer/iDIZHBcCKWGDkF6ZWxzSg9G2ZYE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/QFZHWFOHVVKGVDPC2DXV522IIQ.jpg,2022-09-20T09:51:00Z,"LONDON, Sept 20 (Reuters) - The British pound was little changed against the dollar on Tuesday, hovering barely above its lowest level since 1985, ahead of expected interest rate hikes from the Bank … [+1901 chars]"
401,"{'id': 'reuters', 'name': 'Reuters'}",,"Fed's Cook supports ""preemptive"" rate hikes against ""stubbornly"" high inflation - Reuters","U.S. inflation remains ""stubbornly and unacceptably high,"" requiring continued interest rate increases to be sure it begins falling, Fed governor Lisa Cook said in her first public remarks on monetary policy since joining the central bank's Washington-based b…",https://www.reuters.com/markets/us/feds-cook-supports-preemptive-rate-hikes-against-stubbornly-high-inflation-2022-10-06/,https://www.reuters.com/resizer/EDzztvX5o1QPo0PmkajZ2Gbl_R0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/OTNMLCBPYVKCVISJS2TIFXR2DQ.jpg,2022-10-06T17:07:00Z,"WASHINGTON, Oct 6 (Reuters) - U.S. inflation remains ""stubbornly and unacceptably high,"" requiring continued interest rate increases to be sure it begins falling, Fed governor Lisa Cook said in her f… [+2405 chars]"
